Source.Country,Target.Country,year,mpc
AUS,PNG,1995,-69.2722494694183
AUS,PHL,1995,-69.880500031868
AUS,RUS,1995,-69.6793827943791
AUS,SYC,1995,-69.7323679345654
AUS,SGP,1995,-69.8004236399776
AUS,ZAF,1995,-69.3059663963908
AUS,KOR,1995,-69.6793827943791
AUS,LKA,1995,-69.2447332736273
AUS,TWN,1995,-69.880500031868
AUS,THA,1995,-69.5182356237945
AUS,TLS,1995,-69.6926178023441
AUS,GBR,1995,-69.4831716287751
AUS,USA,1995,-67.0149661665917
AUS,URY,1995,-69.2999605170301
AUS,VNM,1995,-68.580997960908
AUT,BIH,1995,-69.880500031868
AUT,HRV,1995,-68.5674481950326
AUT,CYP,1995,-69.6599386078747
AUT,CZE,1995,-69.1228439126353
AUT,FRA,1995,-69.6520945439995
AUT,DEU,1995,-69.5929114284986
AUT,GRC,1995,-69.6793827943791
AUT,VAT,1995,-68.3140465177067
AUT,HUN,1995,-68.7916302566246
AUT,ISR,1995,-70.0141051486263
AUT,ITA,1995,-69.2999605170301
AUT,NGA,1995,-70.0087304681817
AUT,POL,1995,-68.7188475655605
AUT,QAT,1995,-69.880500031868
AUT,ROU,1995,-69.0456917092523
AUT,RUS,1995,-69.4011133535072
AUT,SRB,1995,-70.154907502128
AUT,SVK,1995,-68.3794693886193
AUT,SVN,1995,-69.9700899070863
AUT,SYR,1995,-68.8382286959186
AUT,TLS,1995,-68.7674222683803
AUT,TUR,1995,-69.1073606835577
AUT,USA,1995,-69.993004991643
AZE,ARM,1995,-67.7220820841772
AZE,BGR,1995,-68.0563958113924
AZE,FRA,1995,-69.2456792318265
AZE,GEO,1995,-69.6793827943791
AZE,IRN,1995,-66.9506580625476
AZE,KAZ,1995,-69.1482520434154
AZE,PAK,1995,-69.2616830641741
AZE,ROU,1995,-67.438160489948
AZE,RUS,1995,-66.1687169035172
AZE,SAU,1995,-69.1175156571922
AZE,TUR,1995,-66.7603987646169
AZE,TKM,1995,-70.107025400137
AZE,GBR,1995,-69.2758228141086
AZE,USA,1995,-70.1113872951616
AZE,MKD,1995,-70.0948590424555
BHS,HTI,1995,-69.8514706081524
BHS,USA,1995,-69.9747807442513
BHR,BIH,1995,-69.729364994885
BHR,IRN,1995,-69.3398810873303
BHR,IRQ,1995,-69.7122949308311
BHR,ISR,1995,-69.729364994885
BHR,JOR,1995,-69.6022305909961
BHR,KWT,1995,-68.4423399967856
BHR,LBN,1995,-69.7022243522832
BHR,LTU,1995,-70.1518772116516
BHR,OMN,1995,-69.6793827943791
BHR,PHL,1995,-69.880500031868
BHR,QAT,1995,-68.7206094376575
BHR,RUS,1995,-70.0265248168542
BHR,SAU,1995,-69.7022243522832
BHR,ARE,1995,-68.2912049598026
BHR,USA,1995,-69.0533979459697
BGD,CHN,1995,-67.7794700135455
BGD,FRA,1995,-70.0981482201898
BGD,IND,1995,-70.1452705481367
BGD,IRN,1995,-65.199771535597
BGD,MMR,1995,-70.0204509244712
BGD,PAK,1995,-69.6950038480926
